ukprn,institution,subject,level,question,A_STRONGLY_DISAGREE,A_DISAGREE,A_NEUTRAL,A_AGREE,A_STRONGLY_AGREE,A_NA,CI_MIN,score,CI_MAX,response,sample,aggregate
10007151,University of Lincoln,(8) Computer Science,First degree,Q02,2,8,10,55,26,0,68,81,89,62,96,NULL
10007151,University of Lincoln,(8) Computer Science,First degree,Q03,0,3,5,45,47,0,81,92,97,62,96,NULL
10007151,University of Lincoln,(8) Computer Science,First degree,Q04,3,10,18,40,29,0,56,69,80,62,96,NULL
10007151,University of Lincoln,(8) Computer Science,First degree,Q05,2,5,13,29,52,0,68,81,89,62,96,NULL
10007151,University of Lincoln,(8) Computer Science,First degree,Q06,2,8,11,29,50,0,66,79,88,62,96,NULL
10007151,University of Lincoln,(8) Computer Science,First degree,Q07,6,11,15,44,24,0,54,68,79,62,96,NULL
10007151,University of Lincoln,(8) Computer Science,First degree,Q08,2,6,13,32,47,0,66,79,88,62,96,NULL
10007151,University of Lincoln,(8) Computer Science,First degree,Q09,2,8,11,44,35,0,66,79,88,62,96,NULL
10007151,University of Lincoln,(8) Computer Science,First degree,Q10,0,8,10,45,37,0,70,82,90,62,96,NULL
10007151,University of Lincoln,(8) Computer Science,First degree,Q11,2,2,15,45,37,0,70,82,90,62,96,NULL
10007151,University of Lincoln,(8) Computer Science,First degree,Q12,3,0,15,44,37,3,68,81,90,59,96,NULL
10007151,University of Lincoln,(8) Computer Science,First degree,Q13,5,6,8,31,50,0,68,81,89,62,96,NULL
10007151,University of Lincoln,(8) Computer Science,First degree,Q14,2,6,10,40,42,0,70,82,90,62,96,NULL
10007151,University of Lincoln,(8) Computer Science,First degree,Q15,3,6,13,44,34,0,64,77,87,62,96,NULL
10007151,University of Lincoln,(8) Computer Science,First degree,Q16,0,10,11,33,46,1,65,79,88,61,96,NULL
10007151,University of Lincoln,(8) Computer Science,First degree,Q17,0,3,0,34,63,0,88,97,99,62,96,NULL
10007151,University of Lincoln,(8) Computer Science,First degree,Q18,2,4,7,32,56,5,75,88,94,57,96,NULL
10007151,University of Lincoln,(8) Computer Science,First degree,Q19,0,5,10,38,48,1,73,85,93,61,96,NULL
10007151,University of Lincoln,(8) Computer Science,First degree,Q20,0,3,15,28,54,1,69,82,90,61,96,NULL
10007151,University of Lincoln,(8) Computer Science,First degree,Q21,5,2,8,47,39,0,73,85,93,62,96,NULL
10007151,University of Lincoln,(8) Computer Science,First degree,Q22,3,6,8,42,40,0,70,82,90,62,96,NULL
10007151,University of Lincoln,"(A) Architecture, Building and Planning",First degree,Q01,2,5,13,60,20,0,71,80,87,111,131,NULL
10007151,University of Lincoln,"(A) Architecture, Building and Planning",First degree,Q02,1,3,9,63,24,0,79,87,93,111,131,NULL
10007151,University of Lincoln,"(A) Architecture, Building and Planning",First degree,Q03,0,3,6,49,42,0,83,91,95,111,131,NULL
10007151,University of Lincoln,"(A) Architecture, Building and Planning",First degree,Q04,0,5,19,43,33,0,67,77,84,111,131,NULL
10007151,University of Lincoln,"(A) Architecture, Building and Planning",First degree,Q05,5,16,19,32,27,0,49,59,69,111,131,NULL
10007151,University of Lincoln,"(A) Architecture, Building and Planning",First degree,Q06,4,5,22,42,28,0,60,70,79,111,131,NULL
10007151,University of Lincoln,"(A) Architecture, Building and Planning",First degree,Q07,3,14,8,40,36,0,66,76,83,111,131,NULL
10007151,University of Lincoln,"(A) Architecture, Building and Planning",First degree,Q08,2,7,14,44,32,0,67,77,84,111,131,NULL
10007151,University of Lincoln,"(A) Architecture, Building and Planning",First degree,Q09,2,8,12,47,32,0,69,78,86,111,131,NULL
10007151,University of Lincoln,"(A) Architecture, Building and Planning",First degree,Q10,1,2,15,59,23,0,73,82,89,111,131,NULL
10007151,University of Lincoln,"(A) Architecture, Building and Planning",First degree,Q11,0,5,13,48,35,0,74,83,89,111,131,NULL
10007151,University of Lincoln,"(A) Architecture, Building and Planning",First degree,Q12,0,4,15,57,25,1,73,82,88,110,131,NULL
10007151,University of Lincoln,"(A) Architecture, Building and Planning",First degree,Q13,2,6,19,43,30,0,63,73,81,111,131,NULL
10007151,University of Lincoln,"(A) Architecture, Building and Planning",First degree,Q14,3,21,20,40,17,0,46,57,66,111,131,NULL
10007151,University of Lincoln,"(A) Architecture, Building and Planning",First degree,Q15,7,12,22,48,12,0,49,59,69,111,131,NULL
10007151,University of Lincoln,"(A) Architecture, Building and Planning",First degree,Q16,2,9,10,43,36,0,70,79,86,111,131,NULL
10007151,University of Lincoln,"(A) Architecture, Building and Planning",First degree,Q17,2,8,12,43,35,0,69,78,86,111,131,NULL
10007151,University of Lincoln,"(A) Architecture, Building and Planning",First degree,Q18,3,15,20,40,23,1,52,63,72,110,131,NULL
10007151,University of Lincoln,"(A) Architecture, Building and Planning",First degree,Q19,0,5,17,47,32,0,69,78,86,111,131,NULL
10007151,University of Lincoln,"(A) Architecture, Building and Planning",First degree,Q20,0,4,9,45,42,0,79,87,93,111,131,NULL
10007151,University of Lincoln,"(A) Architecture, Building and Planning",First degree,Q21,0,2,13,47,39,0,77,86,91,111,131,NULL
10007151,University of Lincoln,"(A) Architecture, Building and Planning",First degree,Q22,1,5,14,48,32,0,70,79,86,111,131,NULL
10007151,University of Lincoln,(B) Social studies,First degree,Q01,1,5,8,62,23,0,79,85,90,224,340,NULL
10007151,University of Lincoln,(B) Social studies,First degree,Q02,1,5,16,52,26,0,72,79,84,224,340,NULL
10007151,University of Lincoln,(B) Social studies,First degree,Q03,1,4,12,42,41,0,76,82,88,224,340,NULL
10007151,University of Lincoln,(B) Social studies,First degree,Q04,2,5,9,44,40,0,78,84,89,224,340,NULL
10007151,University of Lincoln,(B) Social studies,First degree,Q05,2,8,13,42,35,0,70,77,83,224,340,NULL
10007151,University of Lincoln,(B) Social studies,First degree,Q06,2,11,20,40,27,0,60,67,74,224,340,NULL
10007151,University of Lincoln,(B) Social studies,First degree,Q07,5,19,18,39,19,0,50,58,65,224,340,NULL
10007151,University of Lincoln,(B) Social studies,First degree,Q08,3,10,12,47,27,0,67,74,80,224,340,NULL
10007151,University of Lincoln,(B) Social studies,First degree,Q09,5,12,25,36,22,0,51,58,66,224,340,NULL
10007151,University of Lincoln,(B) Social studies,First degree,Q10,6,10,15,40,29,0,62,70,76,224,340,NULL
10007151,University of Lincoln,(B) Social studies,First degree,Q11,3,10,8,44,35,0,72,79,85,224,340,NULL
10007151,University of Lincoln,(B) Social studies,First degree,Q12,4,11,16,37,31,4,61,69,75,220,340,NULL
10007151,University of Lincoln,(B) Social studies,First degree,Q13,5,4,7,45,39,0,78,84,89,224,340,NULL
10007151,University of Lincoln,(B) Social studies,First degree,Q14,4,12,14,36,34,1,63,70,77,223,340,NULL
10007151,University of Lincoln,(B) Social studies,First degree,Q15,6,14,15,40,25,0,58,65,72,224,340,NULL
10007151,University of Lincoln,(B) Social studies,First degree,Q16,3,8,9,37,42,1,73,80,85,223,340,NULL
10007151,University of Lincoln,(B) Social studies,First degree,Q17,2,5,6,39,47,1,80,86,91,223,340,NULL
10007151,University of Lincoln,(B) Social studies,First degree,Q18,2,5,16,36,41,23,71,78,84,201,340,NULL
10007151,University of Lincoln,(B) Social studies,First degree,Q19,0,3,14,39,44,0,76,83,88,224,340,NULL
10007151,University of Lincoln,(B) Social studies,First degree,Q20,0,1,11,31,56,0,81,87,91,224,340,NULL
10007151,University of Lincoln,(B) Social studies,First degree,Q21,0,2,13,43,41,0,78,84,89,224,340,NULL
10007151,University of Lincoln,(B) Social studies,First degree,Q22,3,7,9,47,34,0,74,81,86,224,340,NULL
10007151,University of Lincoln,(C) Law,First degree,Q01,0,4,7,55,35,0,79,89,95,85,126,NULL
10007151,University of Lincoln,(C) Law,First degree,Q02,3,8,9,48,32,0,69,81,88,85,126,NULL
10007151,University of Lincoln,(C) Law,First degree,Q03,3,3,8,40,47,0,76,87,93,85,126,NULL
10007151,University of Lincoln,(C) Law,First degree,Q04,4,2,8,25,62,0,76,87,93,85,126,NULL
10007151,University of Lincoln,(C) Law,First degree,Q05,6,8,14,38,34,0,60,72,82,85,126,NULL
10007151,University of Lincoln,(C) Law,First degree,Q06,3,6,9,49,33,0,71,82,89,85,126,NULL
10007151,University of Lincoln,(C) Law,First degree,Q07,5,10,19,35,31,0,53,65,76,85,126,NULL
10007151,University of Lincoln,(C) Law,First degree,Q08,3,6,16,38,38,0,64,75,84,85,126,NULL
10007151,University of Lincoln,(C) Law,First degree,Q09,5,9,17,36,32,0,56,69,79,85,126,NULL
10007151,University of Lincoln,(C) Law,First degree,Q10,6,9,13,31,42,0,60,72,82,85,126,NULL
10007151,University of Lincoln,(C) Law,First degree,Q11,0,7,8,30,55,0,74,85,92,85,126,NULL
10007151,University of Lincoln,(C) Law,First degree,Q12,1,8,13,40,37,2,65,77,86,83,126,NULL
10007151,University of Lincoln,(C) Law,First degree,Q13,4,8,7,31,50,0,70,81,89,85,126,NULL
10007151,University of Lincoln,(C) Law,First degree,Q14,0,5,11,39,45,1,73,83,91,84,126,NULL
10007151,University of Lincoln,(C) Law,First degree,Q15,0,4,9,36,50,0,76,87,93,85,126,NULL
10007151,University of Lincoln,(C) Law,First degree,Q16,5,6,4,32,52,1,73,84,91,84,126,NULL
10007151,University of Lincoln,(C) Law,First degree,Q17,3,2,1,35,60,1,87,95,98,84,126,NULL
10007151,University of Lincoln,(C) Law,First degree,Q18,0,3,7,35,55,13,80,90,96,72,126,NULL
10007151,University of Lincoln,(C) Law,First degree,Q19,4,5,11,40,41,0,69,81,88,85,126,NULL
10007151,University of Lincoln,(C) Law,First degree,Q20,4,4,11,31,50,0,70,81,89,85,126,NULL
10007151,University of Lincoln,(C) Law,First degree,Q21,4,4,13,34,45,1,68,80,88,84,126,NULL
10007151,University of Lincoln,(C) Law,First degree,Q22,3,5,8,36,48,0,74,84,91,85,126,NULL
10007151,University of Lincoln,(D) Business and Administrative studies,First degree,Q01,0,1,6,60,33,0,88,93,96,246,353,NULL
10007151,University of Lincoln,(D) Business and Administrative studies,First degree,Q02,0,7,13,48,31,0,73,79,84,246,353,NULL
10007151,University of Lincoln,(D) Business and Administrative studies,First degree,Q03,0,3,10,40,47,0,82,87,91,246,353,NULL
10007151,University of Lincoln,(D) Business and Administrative studies,First degree,Q04,1,4,12,41,42,0,78,83,88,246,353,NULL
10007151,University of Lincoln,(D) Business and Administrative studies,First degree,Q05,2,8,11,40,38,0,72,78,83,246,353,NULL
10007151,University of Lincoln,(D) Business and Administrative studies,First degree,Q06,3,7,12,44,33,0,71,77,83,246,353,NULL
10007151,University of Lincoln,(D) Business and Administrative studies,First degree,Q07,1,9,17,40,33,0,65,72,78,246,353,NULL
10007151,University of Lincoln,(D) Business and Administrative studies,First degree,Q08,1,7,11,47,34,0,74,80,85,246,353,NULL
10007151,University of Lincoln,(D) Business and Administrative studies,First degree,Q09,4,11,17,37,31,1,61,68,74,245,353,NULL
10007151,University of Lincoln,(D) Business and Administrative studies,First degree,Q10,1,5,13,39,42,2,75,81,86,244,353,NULL
10007151,University of Lincoln,(D) Business and Administrative studies,First degree,Q11,1,3,7,35,54,1,84,89,93,245,353,NULL
10007151,University of Lincoln,(D) Business and Administrative studies,First degree,Q12,1,3,16,37,42,7,73,79,85,239,353,NULL
10007151,University of Lincoln,(D) Business and Administrative studies,First degree,Q13,3,7,6,30,54,0,78,84,88,246,353,NULL
10007151,University of Lincoln,(D) Business and Administrative studies,First degree,Q14,2,6,9,33,50,0,77,83,87,246,353,NULL
10007151,University of Lincoln,(D) Business and Administrative studies,First degree,Q15,1,4,10,38,47,0,80,85,90,246,353,NULL
10007151,University of Lincoln,(D) Business and Administrative studies,First degree,Q16,1,3,2,35,59,0,89,93,96,246,353,NULL
10007151,University of Lincoln,(D) Business and Administrative studies,First degree,Q17,0,3,6,33,58,2,86,91,94,244,353,NULL
10007151,University of Lincoln,(D) Business and Administrative studies,First degree,Q18,0,3,10,35,52,10,82,87,91,236,353,NULL
10007151,University of Lincoln,(D) Business and Administrative studies,First degree,Q19,0,3,9,35,53,1,83,88,92,245,353,NULL
10007151,University of Lincoln,(D) Business and Administrative studies,First degree,Q20,0,0,9,34,56,1,85,90,94,245,353,NULL
10007151,University of Lincoln,(D) Business and Administrative studies,First degree,Q21,0,2,13,38,47,1,79,85,89,245,353,NULL
10007151,University of Lincoln,(D) Business and Administrative studies,First degree,Q22,0,4,4,46,45,0,87,91,95,246,353,NULL
10007151,University of Lincoln,(E) Mass Communications and Documentation,First degree,Q01,2,2,12,64,20,0,78,84,89,236,342,NULL
10007151,University of Lincoln,(E) Mass Communications and Documentation,First degree,Q02,2,4,11,60,23,0,77,83,88,236,342,NULL
10007151,University of Lincoln,(E) Mass Communications and Documentation,First degree,Q03,1,3,10,46,40,0,80,86,90,236,342,NULL
10007151,University of Lincoln,(E) Mass Communications and Documentation,First degree,Q04,2,11,19,44,24,0,61,68,74,236,342,NULL
10007151,University of Lincoln,(E) Mass Communications and Documentation,First degree,Q05,2,8,16,45,29,0,68,75,81,236,342,NULL
10007151,University of Lincoln,(E) Mass Communications and Documentation,First degree,Q06,3,7,14,53,22,0,69,76,81,236,342,NULL
10007151,University of Lincoln,(E) Mass Communications and Documentation,First degree,Q07,14,23,16,37,10,0,40,47,55,236,342,NULL
10007151,University of Lincoln,(E) Mass Communications and Documentation,First degree,Q08,3,10,15,49,22,0,65,72,78,236,342,NULL
10007151,University of Lincoln,(E) Mass Communications and Documentation,First degree,Q09,3,9,20,50,18,1,60,68,74,235,342,NULL
10007151,University of Lincoln,(E) Mass Communications and Documentation,First degree,Q10,2,6,13,50,29,0,72,78,84,236,342,NULL
10007151,University of Lincoln,(E) Mass Communications and Documentation,First degree,Q11,2,4,9,41,44,0,79,85,90,236,342,NULL
10007151,University of Lincoln,(E) Mass Communications and Documentation,First degree,Q12,2,5,11,47,36,2,76,82,87,234,342,NULL
10007151,University of Lincoln,(E) Mass Communications and Documentation,First degree,Q13,5,8,8,38,42,0,73,79,84,236,342,NULL
10007151,University of Lincoln,(E) Mass Communications and Documentation,First degree,Q14,2,10,21,38,28,1,59,66,73,235,342,NULL
10007151,University of Lincoln,(E) Mass Communications and Documentation,First degree,Q15,3,9,16,51,21,0,65,72,78,236,342,NULL
10007151,University of Lincoln,(E) Mass Communications and Documentation,First degree,Q16,2,6,6,39,48,1,81,87,91,235,342,NULL
10007151,University of Lincoln,(E) Mass Communications and Documentation,First degree,Q17,0,3,6,39,53,1,86,91,95,235,342,NULL
10007151,University of Lincoln,(E) Mass Communications and Documentation,First degree,Q18,2,5,9,39,44,4,78,84,89,232,342,NULL
10007151,University of Lincoln,(E) Mass Communications and Documentation,First degree,Q19,2,3,7,45,42,0,81,87,91,236,342,NULL
10007151,University of Lincoln,(E) Mass Communications and Documentation,First degree,Q20,0,3,8,32,56,0,83,88,92,236,342,NULL
10007151,University of Lincoln,(E) Mass Communications and Documentation,First degree,Q21,0,3,12,43,42,1,79,85,89,235,342,NULL
10007151,University of Lincoln,(E) Mass Communications and Documentation,First degree,Q22,1,6,8,53,31,0,79,85,89,236,342,NULL
10007151,University of Lincoln,(F) Languages,First degree,Q01,0,4,7,62,27,0,80,89,94,115,153,NULL
10007151,University of Lincoln,(F) Languages,First degree,Q02,1,4,10,61,23,0,74,84,91,115,153,NULL
10007151,University of Lincoln,(F) Languages,First degree,Q03,2,1,9,40,49,0,79,89,94,115,153,NULL
10007151,University of Lincoln,(F) Languages,First degree,Q04,1,5,6,48,39,0,78,88,93,115,153,NULL
10007151,University of Lincoln,(F) Languages,First degree,Q05,1,9,7,42,40,0,73,83,90,115,153,NULL
10007151,University of Lincoln,(F) Languages,First degree,Q06,1,4,14,47,34,1,71,81,89,114,153,NULL
10007151,University of Lincoln,(F) Languages,First degree,Q07,5,5,17,46,27,0,61,72,81,115,153,NULL
10007151,University of Lincoln,(F) Languages,First degree,Q08,4,4,9,45,39,0,74,84,90,115,153,NULL
10007151,University of Lincoln,(F) Languages,First degree,Q09,3,12,17,36,32,0,57,68,77,115,153,NULL
10007151,University of Lincoln,(F) Languages,First degree,Q10,3,6,11,50,30,0,70,80,88,115,153,NULL
10007151,University of Lincoln,(F) Languages,First degree,Q11,0,4,15,37,45,0,71,82,89,115,153,NULL
10007151,University of Lincoln,(F) Languages,First degree,Q12,2,7,11,46,34,0,69,79,87,115,153,NULL
10007151,University of Lincoln,(F) Languages,First degree,Q13,0,3,3,38,57,0,87,95,98,115,153,NULL
10007151,University of Lincoln,(F) Languages,First degree,Q14,0,7,7,39,48,0,77,86,92,115,153,NULL
10007151,University of Lincoln,(F) Languages,First degree,Q15,2,7,7,42,42,0,74,84,91,115,153,NULL
10007151,University of Lincoln,(F) Languages,First degree,Q16,8,17,11,41,22,1,52,63,73,114,153,NULL
10007151,University of Lincoln,(F) Languages,First degree,Q17,3,7,11,47,33,1,69,80,87,114,153,NULL
10007151,University of Lincoln,(F) Languages,First degree,Q18,3,3,19,54,23,14,65,76,85,101,153,NULL
10007151,University of Lincoln,(F) Languages,First degree,Q19,2,4,9,42,42,1,74,84,91,114,153,NULL
10007151,University of Lincoln,(F) Languages,First degree,Q20,1,5,11,36,47,1,73,83,90,114,153,NULL
10007151,University of Lincoln,(F) Languages,First degree,Q21,1,6,10,36,47,1,72,82,89,114,153,NULL
10007151,University of Lincoln,(F) Languages,First degree,Q22,3,1,4,50,41,0,83,91,96,115,153,NULL
10007151,University of Lincoln,(G) Historical and Philosophical studies,First degree,Q01,0,2,3,70,25,0,85,96,99,65,88,NULL
10007151,University of Lincoln,(G) Historical and Philosophical studies,First degree,Q02,0,2,4,62,32,0,84,95,98,65,88,NULL
10007151,University of Lincoln,(G) Historical and Philosophical studies,First degree,Q03,0,2,8,47,43,0,79,90,96,65,88,NULL
10007151,University of Lincoln,(G) Historical and Philosophical studies,First degree,Q04,0,4,4,44,48,0,81,92,97,65,88,NULL
10007151,University of Lincoln,(G) Historical and Philosophical studies,First degree,Q05,0,12,11,43,34,0,63,77,87,65,88,NULL
10007151,University of Lincoln,(G) Historical and Philosophical studies,First degree,Q06,2,8,15,49,26,0,61,75,86,65,88,NULL
10007151,University of Lincoln,(G) Historical and Philosophical studies,First degree,Q07,2,11,16,47,25,0,58,72,83,65,88,NULL
10007151,University of Lincoln,(G) Historical and Philosophical studies,First degree,Q08,0,6,11,39,45,0,70,83,91,65,88,NULL
